#
#      File Name      
#

System.CurrrentDirectory         ./    # default=./
System.Name                      nvc
level.of.stdout                   1    # default=1 (1-3)
level.of.fileout                  1    # default=1 (1-3)

#
# Definition of Atomic Species
#

Species.Number       3
<Definition.of.Atomic.Species
 C   C6.0-s3p3d2   C_PBE19
 N   N6.0-s3p3d2   N_PBE19
 V   C6.0-s3p3d2   E
Definition.of.Atomic.Species>


#
# Atoms
#

Atoms.Number         64
Atoms.SpeciesAndCoordinates.Unit   Ang # Ang|AU
<Atoms.SpeciesAndCoordinates           # Unit=Ang.
   1    C    0.00059694486154    0.00060866885770   -0.00081872445792     2.0     2.0
   2    C   -0.00620292895315    1.78394754070484    1.78413296602169     2.0     2.0
   3    C    1.78395965473187   -0.00619435966305    1.78413727385205     2.0     2.0
   4    C    1.78192634834294    1.78191790746412   -0.00564851535432     2.0     2.0
   5    C    0.89000856531258    0.89000914775146    0.89047744765385     2.0     2.0
   6    C    0.88044941147129    2.67340641132757    2.67486719466087     2.0     2.0
   7    C    2.67344458241568    0.88040915668750    2.67488859841803     2.0     2.0
   8    C    2.67014191213690    2.67012516782816    0.88602625008626     2.0     2.0
   9    C    0.00767519855047    0.00766652710524    3.56902706355062     2.0     2.0
  10    C   -0.00358867255997    1.78749783501808    5.35162094043736     2.0     2.0
  11    C    1.78748151110835   -0.00357027369645    5.35163225805289     2.0     2.0
  12    C    1.77346518193129    1.77344963557555    3.56242972578938     2.0     2.0
  13    C    0.89116726583281    0.89117643184958    4.45487177571890     2.0     2.0
  14    C    0.89458939545548    2.67731302589646    6.23479984873727     2.0     2.0
  15    C    2.67733486810594    0.89460797459513    6.23479142800271     2.0     2.0
  16    C    2.67521577768661    2.67524402825235    4.41873105757927     2.0     2.0
  17    C    0.00458313709731    3.56840431005160    0.00665195375980     2.0     2.0
  18    C    0.00699369712964    5.34983332991059    1.77952539432235     2.0     2.0
  19    C    1.77079980515950    3.56081563776908    1.77350472074489     2.0     2.0
  20    C    1.78201716284752    5.34901667928393    0.00402948940004     2.0     2.0
  21    C    0.89097200736979    4.45627023571488    0.88899545192868     2.0     2.0
  22    C    0.89974560300322    6.23504804358094    2.67743219209455     2.0     2.0
  23    C    2.67387712501331    4.41837348830368    2.67144911327645     2.0     2.0
  24    C    2.67661532784365    6.23453834021247    0.89666186807355     2.0     2.0
  25    C   -0.00966848024686    3.57320081514362    3.56956925184288     2.0     2.0
  26    C   -0.00011242031793    5.35034498313672    5.34881405871610     2.0     2.0
  27    C    1.79672031474887    3.57217747428724    5.33366141512780     2.0     2.0
  28    C    1.80009941373610    5.32997742679414    3.57292976480952     2.0     2.0
  29    C    0.89196398498989    4.45824541969595    4.45934385539037     2.0     2.0
  30    C    0.89455156367975    6.23984117370993    6.24083114704072     2.0     2.0
  31    C    2.69649185019440    4.45514129419902    6.23335968697515     2.0     2.0
  32    C    2.71107079645538    6.20893692002641    4.45852313306102     2.0     2.0
  33    C    3.56840266110879    0.00458832603914    0.00667045909550     2.0     2.0
  34    C    3.56082990687972    1.77080057080390    1.77352289065773     2.0     2.0
  35    C    5.34984484282901    0.00693631896616    1.77957410883715     2.0     2.0
  36    C    5.34901461873250    1.78206406684987    0.00396713470716     2.0     2.0
  37    C    4.45627614882112    0.89097363783304    0.88900293067586     2.0     2.0
  38    C    4.41837590035633    2.67392049361565    2.67146283517213     2.0     2.0
  39    C    6.23504199923365    0.89972885258535    2.67745174218500     2.0     2.0
  40    C    6.23454118983671    2.67661059358983    0.89662488855711     2.0     2.0
  41    C    3.57323569319827   -0.00978979637635    3.56963681723620     2.0     2.0
  42    C    3.57218167480548    1.79677856840031    5.33362555684220     2.0     2.0
  43    C    5.35030469562062   -0.00020266585970    5.34877170478127     2.0     2.0
  44    C    5.32996819366798    1.80012714947811    3.57294590568438     2.0     2.0
  45    C    4.45824380142746    0.89194400034812    4.45934440756308     2.0     2.0
  46    C    4.45514633033525    2.69664828706526    6.23323328043670     2.0     2.0
  47    C    6.23982114227581    0.89454443940708    6.24080083304996     2.0     2.0
  48    C    6.20896743929794    2.71118240033928    4.45846233831523     2.0     2.0
  49    C    3.56499725396609    3.56502224525974    0.00391765766433     2.0     2.0
  50    C    3.57261172247966    5.33426354556897    1.79590840155504     2.0     2.0
  51    C    5.33429523151942    3.57262126292927    1.79587571762701     2.0     2.0
  52    C    5.35360345576599    5.35360077255662    0.01032988030651     2.0     2.0
  53    C    4.45818200804959    4.45818231070393    0.89532865941158     2.0     2.0
  54    C    4.46358934061360    6.23021883679399    2.68726039220335     2.0     2.0
  55    C    6.23040935531512    4.46352602451240    2.68718128425720     2.0     2.0
